track_id,track_name,artist,genre,album_type,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,valence,tempo
track_00640,Song Title 640,Taylor Swift,rock,single,66,196672,0,0.704,0.208,9,-19.48,1,0.013,0.41,0.601,126.0
track_00641,Song Title 641,Bad Bunny,r&b,single,74,236055,0,0.89,0.89,2,-6.36,0,0.033,0.191,0.378,112.4
track_00642,Song Title 642,Doja Cat,rock,album,77,236655,0,0.607,0.882,6,-4.65,0,0.192,0.198,0.938,97.3
track_00643,Song Title 643,BTS,dance/electronic,album,59,224791,0,0.714,0.928,7,-4.32,1,0.194,0.199,0.405,150.9
track_00644,Song Title 644,BTS,r&b,album,88,190402,0,0.742,0.542,10,-12.1,1,0.069,0.103,0.292,152.8
track_00645,Song Title 645,Drake,dance/electronic,album,88,169393,0,0.791,0.704,11,-8.35,0,0.097,0.029,0.365,97.9
track_00646,Song Title 646,BTS,hip-hop,album,43,186302,0,0.389,0.84,3,-6.34,0,0.154,0.009,0.493,116.2
track_00647,Song Title 647,The Weeknd,hip-hop,single,68,156916,1,0.961,0.866,11,-6.59,1,0.255,0.193,0.412,116.4
track_00648,Song Title 648,Post Malone,pop,album,73,282220,0,0.739,0.882,11,-6.32,1,0.054,0.564,0.592,119.2
track_00649,Song Title 649,Dua Lipa,latin,album,44,174138,0,0.689,0.382,9,-9.41,1,0.066,0.311,0.267,121.6
track_00650,Song Title 650,Olivia Rodrigo,r&b,album,54,199708,0,0.398,0.649,11,-8.0,0,0.043,0.432,0.301,143.7
track_00651,Song Title 651,Bad Bunny,dance/electronic,album,65,234235,0,0.771,0.561,10,-6.06,1,0.006,0.645,0.494,101.3
track_00652,Song Title 652,Post Malone,rock,album,54,210182,0,0.319,0.779,10,-8.54,1,0.044,0.435,0.217,98.8
track_00653,Song Title 653,Ariana Grande,hip-hop,single,70,189303,1,0.588,0.472,5,-12.62,1,0.125,0.008,0.665,150.9
track_00654,Song Title 654,Taylor Swift,latin,single,54,204799,0,0.599,0.483,10,-14.94,1,0.131,0.135,0.327,108.4
track_00655,Song Title 655,The Weeknd,hip-hop,single,45,188699,0,0.614,0.864,10,-7.8,1,0.178,0.032,0.453,88.4
track_00656,Song Title 656,Coldplay,rock,album,79,201094,1,0.837,0.55,1,-7.4,0,0.004,0.265,0.235,107.9
track_00657,Song Title 657,Kendrick Lamar,latin,album,79,223669,0,0.745,0.651,7,-10.62,0,0.06,0.259,0.194,111.7
track_00658,Song Title 658,Bad Bunny,latin,album,92,173715,0,0.622,0.387,5,-9.98,0,0.009,0.034,0.738,158.9
track_00659,Song Title 659,Post Malone,dance/electronic,album,36,247815,0,0.473,0.599,10,-12.9,0,0.018,0.048,0.4,143.1
track_00660,Song Title 660,Coldplay,dance/electronic,single,75,212544,0,0.5,0.729,8,-10.44,1,0.184,0.067,0.296,148.7
track_00661,Song Title 661,Taylor Swift,r&b,album,50,189577,0,0.844,0.727,10,-9.05,1,0.055,0.133,0.658,140.5
track_00662,Song Title 662,Drake,r&b,album,83,198952,0,0.795,0.505,5,-12.04,0,0.114,0.526,0.889,143.7
track_00663,Song Title 663,Coldplay,indie,album,73,250860,0,0.64,0.729,5,-6.49,1,0.005,0.227,0.454,102.8
track_00664,Song Title 664,The Weeknd,indie,album,65,238644,1,0.969,0.713,11,-7.69,1,0.043,0.072,0.643,115.0
track_00665,Song Title 665,The Weeknd,pop,single,80,218399,0,0.776,0.593,1,-11.35,1,0.09,0.002,0.692,95.3
track_00666,Song Title 666,Olivia Rodrigo,hip-hop,album,56,188983,0,0.702,0.53,4,-11.78,1,0.011,0.327,0.572,114.7
track_00667,Song Title 667,Drake,r&b,album,61,229888,0,0.62,0.416,8,-13.99,1,0.032,0.408,0.413,137.1
track_00668,Song Title 668,Kendrick Lamar,dance/electronic,album,75,210495,0,0.862,0.809,0,-8.89,0,0.005,0.315,0.822,123.4
track_00669,Song Title 669,Dua Lipa,rock,album,90,271098,0,0.664,0.733,3,-10.05,0,0.084,0.09,0.312,152.8
track_00670,Song Title 670,Coldplay,dance/electronic,single,97,208685,0,0.822,0.869,9,-4.04,0,0.283,0.157,0.759,91.5
track_00671,Song Title 671,Drake,hip-hop,single,61,268933,1,0.785,0.606,9,-13.96,1,0.14,0.202,0.417,132.5
track_00672,Song Title 672,The Weeknd,indie,single,88,216819,0,0.838,0.8,2,-3.97,0,0.294,0.1,0.398,88.8
track_00673,Song Title 673,The Weeknd,dance/electronic,single,63,173710,0,0.507,0.345,0,-15.16,1,0.149,0.003,0.209,122.4
track_00674,Song Title 674,Post Malone,pop,album,46,325385,0,0.633,0.514,0,-13.33,1,0.155,0.2,0.433,138.5
track_00675,Song Title 675,BTS,hip-hop,album,59,159356,0,0.564,0.814,0,-5.49,1,0.069,0.186,0.356,114.6
track_00676,Song Title 676,Kendrick Lamar,indie,album,87,140814,0,0.403,0.53,0,-8.54,1,0.058,0.075,0.7,133.8
track_00677,Song Title 677,Coldplay,rock,album,75,137384,0,0.853,0.764,1,-5.54,0,0.042,0.345,0.611,96.0
track_00678,Song Title 678,Olivia Rodrigo,indie,single,78,305888,0,0.622,0.956,10,-3.71,1,0.136,0.555,0.57,78.4
track_00679,Song Title 679,Olivia Rodrigo,latin,album,70,284339,0,0.709,0.934,4,-2.88,1,0.016,0.211,0.372,133.9
track_00680,Song Title 680,Coldplay,pop,single,61,215040,1,0.693,0.573,1,-14.26,0,0.005,0.056,0.684,163.6
track_00681,Song Title 681,Doja Cat,hip-hop,album,72,225194,1,0.864,0.639,3,-10.83,0,0.236,0.126,0.277,95.1
track_00682,Song Title 682,Harry Styles,rock,album,67,218782,0,0.474,0.954,8,-6.56,1,0.0,0.019,0.355,150.6
track_00683,Song Title 683,Taylor Swift,pop,album,44,148027,1,0.553,0.519,2,-9.24,0,0.301,0.119,0.388,121.1
track_00684,Song Title 684,Olivia Rodrigo,indie,single,55,261058,0,0.676,0.851,1,-7.16,0,0.104,0.417,0.603,86.6
track_00685,Song Title 685,Drake,pop,album,78,256475,1,0.816,0.653,3,-7.86,1,0.032,0.235,0.332,91.7
track_00686,Song Title 686,Taylor Swift,hip-hop,album,73,166911,0,0.838,0.942,8,-3.85,0,0.096,0.119,0.598,120.4
track_00687,Song Title 687,Drake,r&b,album,67,221398,1,0.617,0.61,3,-11.97,0,0.136,0.011,0.122,109.9
track_00688,Song Title 688,Ariana Grande,pop,album,71,207430,1,0.982,0.553,11,-12.32,1,0.023,0.492,0.826,87.2
track_00689,Song Title 689,The Weeknd,latin,album,75,202609,0,0.602,0.931,4,-2.51,1,0.118,0.146,0.396,77.6
track_00690,Song Title 690,BTS,pop,single,80,186231,1,0.551,0.842,3,-8.08,1,0.131,0.26,0.665,98.8
track_00691,Song Title 691,Post Malone,indie,album,62,206068,0,0.943,0.67,7,-9.02,1,0.023,0.097,0.109,124.8
track_00692,Song Title 692,Olivia Rodrigo,indie,album,75,191560,0,0.845,0.55,3,-12.77,0,0.003,0.223,0.173,119.8
track_00693,Song Title 693,BTS,rock,album,86,247248,0,0.874,0.91,1,-6.07,0,0.018,0.198,0.807,107.5
track_00694,Song Title 694,BTS,indie,album,74,209032,0,0.574,0.625,11,-10.1,1,0.018,0.254,0.244,125.0
track_00695,Song Title 695,BTS,dance/electronic,single,61,185760,0,0.925,0.766,3,-9.32,1,0.005,0.003,0.589,146.0
track_00696,Song Title 696,Harry Styles,hip-hop,album,63,209117,0,0.655,0.449,1,-14.74,0,0.104,0.312,0.696,129.9
track_00697,Song Title 697,Taylor Swift,hip-hop,album,85,205054,1,0.677,0.528,8,-10.98,0,0.038,0.157,0.297,117.0
track_00698,Song Title 698,Drake,r&b,album,69,203581,0,0.711,0.74,10,-9.85,0,0.173,0.093,0.757,143.2
track_00699,Song Title 699,Billie Eilish,r&b,single,64,233698,0,0.484,0.522,7,-13.27,1,0.023,0.282,0.558,96.0
track_00700,Song Title 700,Ariana Grande,hip-hop,single,76,200317,1,0.945,0.313,8,-16.87,0,0.048,0.191,0.659,114.4
track_00701,Song Title 701,Bad Bunny,latin,album,56,190012,1,0.821,0.653,3,-9.71,1,0.082,0.308,0.391,115.0
track_00702,Song Title 702,BTS,r&b,album,91,162395,1,0.45,0.969,0,-2.61,0,0.168,0.102,0.284,89.1
track_00703,Song Title 703,Dua Lipa,rock,album,64,209699,0,0.556,0.496,2,-9.05,1,0.059,0.379,0.609,109.5
track_00704,Song Title 704,Taylor Swift,indie,single,71,253587,1,0.419,0.877,6,-7.42,1,0.037,0.152,0.695,68.1
track_00705,Song Title 705,Olivia Rodrigo,hip-hop,album,48,205666,0,0.638,0.838,0,-2.29,1,0.161,0.268,0.544,167.8
track_00706,Song Title 706,Kendrick Lamar,r&b,album,75,192437,0,0.844,0.618,10,-12.12,1,0.03,0.468,0.815,96.6
track_00707,Song Title 707,Olivia Rodrigo,hip-hop,album,71,183496,0,0.573,0.566,7,-8.78,1,0.007,0.008,0.668,159.7
track_00708,Song Title 708,Post Malone,dance/electronic,album,83,149665,0,0.732,0.413,8,-14.84,0,0.047,0.167,0.797,121.0
track_00709,Song Title 709,Bad Bunny,pop,album,58,251175,0,0.482,0.655,7,-11.26,0,0.123,0.216,0.845,134.1
track_00710,Song Title 710,Billie Eilish,indie,single,63,226964,0,0.785,0.796,4,-8.76,1,0.003,0.004,0.717,107.8
track_00711,Song Title 711,Dua Lipa,hip-hop,album,48,236937,0,0.38,0.422,11,-13.36,1,0.071,0.095,0.602,125.2
track_00712,Song Title 712,Olivia Rodrigo,pop,album,71,218787,0,0.837,0.859,10,-5.1,1,0.072,0.033,0.25,136.3
track_00713,Song Title 713,Billie Eilish,r&b,album,54,181812,0,0.956,0.752,11,-6.63,1,0.211,0.712,0.897,136.6
track_00714,Song Title 714,Bad Bunny,pop,single,86,198910,0,0.827,0.56,8,-12.93,1,0.027,0.052,0.334,139.4
track_00715,Song Title 715,BTS,indie,album,84,192481,0,0.723,0.624,3,-12.0,1,0.026,0.102,0.444,110.8
track_00716,Song Title 716,Dua Lipa,hip-hop,single,59,195409,0,0.475,0.558,8,-12.91,1,0.046,0.067,0.333,108.0
track_00717,Song Title 717,Billie Eilish,dance/electronic,album,70,195624,0,0.923,0.79,0,-7.58,1,0.035,0.26,0.466,80.1
track_00718,Song Title 718,Post Malone,latin,album,49,248667,0,0.951,0.591,11,-10.97,1,0.107,0.259,0.301,133.1
track_00719,Song Title 719,Drake,r&b,album,82,280760,1,0.659,0.943,10,-6.81,1,0.082,0.096,0.574,147.1
track_00720,Song Title 720,The Weeknd,hip-hop,album,85,179470,0,0.472,0.842,2,-5.99,1,0.114,0.183,0.448,160.4
track_00721,Song Title 721,Drake,indie,album,57,204077,0,0.748,0.363,3,-9.67,1,0.137,0.023,0.536,127.6
track_00722,Song Title 722,Bad Bunny,r&b,single,67,217587,0,0.807,0.594,10,-11.5,1,0.205,0.202,0.639,100.8
track_00723,Song Title 723,Taylor Swift,rock,album,76,175684,0,0.788,0.797,9,-8.12,1,0.045,0.259,0.158,77.6
track_00724,Song Title 724,The Weeknd,pop,album,94,211848,1,0.895,0.672,0,-8.13,0,0.334,0.113,0.66,146.0
track_00725,Song Title 725,Ariana Grande,latin,album,69,222307,0,0.501,0.839,11,-7.69,1,0.019,0.162,0.367,75.1
track_00726,Song Title 726,Post Malone,indie,single,71,207269,0,0.646,0.733,5,-6.94,0,0.1,0.116,0.406,111.5
track_00727,Song Title 727,Ariana Grande,rock,single,79,231946,0,0.945,0.788,3,-8.83,1,0.061,0.125,0.557,114.4
track_00728,Song Title 728,Harry Styles,hip-hop,album,43,210011,0,0.583,0.492,3,-8.46,0,0.136,0.261,0.306,118.3
track_00729,Song Title 729,Dua Lipa,dance/electronic,single,52,120000,0,0.605,0.823,0,-6.14,0,0.052,0.132,0.489,120.9
track_00730,Song Title 730,Coldplay,r&b,album,47,176382,0,0.508,0.619,4,-11.33,1,0.123,0.548,0.571,123.5
track_00731,Song Title 731,The Weeknd,pop,album,81,260134,0,0.843,0.497,8,-13.22,1,0.213,0.124,0.55,60.0
track_00732,Song Title 732,Ariana Grande,r&b,single,58,228209,0,0.656,0.314,5,-16.0,1,0.105,0.039,0.381,120.4
track_00733,Song Title 733,Olivia Rodrigo,latin,single,53,120000,0,0.312,0.711,7,-5.88,0,0.12,0.167,0.421,64.3
track_00734,Song Title 734,Ariana Grande,hip-hop,album,66,157144,1,0.92,0.806,10,-9.65,0,0.006,0.401,0.171,138.3
track_00735,Song Title 735,Billie Eilish,r&b,album,59,235263,1,0.646,0.619,3,-11.42,0,0.018,0.478,0.281,106.1
track_00736,Song Title 736,Drake,pop,album,96,189834,0,0.751,0.852,8,-7.49,1,0.293,0.013,0.239,66.1
track_00737,Song Title 737,Billie Eilish,hip-hop,single,70,120000,0,0.742,0.703,6,-8.79,1,0.095,0.027,0.636,99.6
track_00738,Song Title 738,Harry Styles,r&b,album,44,247078,0,0.604,0.293,6,-15.85,1,0.066,0.465,0.339,105.7
track_00739,Song Title 739,The Weeknd,dance/electronic,album,71,235335,0,0.914,0.705,7,-11.7,1,0.037,0.415,0.489,149.8
track_00740,Song Title 740,The Weeknd,indie,album,88,180974,0,0.901,0.314,1,-15.78,1,0.004,0.063,0.52,124.9
track_00741,Song Title 741,Harry Styles,hip-hop,album,59,253575,1,0.661,0.541,11,-11.54,0,0.037,0.144,0.409,128.6
track_00742,Song Title 742,Bad Bunny,indie,album,58,182300,1,0.724,0.978,5,-5.61,1,0.055,0.31,0.293,149.5
track_00743,Song Title 743,Billie Eilish,hip-hop,single,64,188198,0,0.713,0.828,6,-5.38,1,0.019,0.254,0.42,117.6
track_00744,Song Title 744,Ed Sheeran,dance/electronic,album,66,193000,0,0.736,0.361,2,-12.39,0,0.015,0.039,0.725,138.9
track_00745,Song Title 745,Olivia Rodrigo,indie,album,80,143658,0,0.706,0.823,7,-6.99,0,0.057,0.132,0.645,137.1
track_00746,Song Title 746,Kendrick Lamar,rock,album,78,224444,0,0.674,0.505,0,-11.47,0,0.071,0.016,0.753,87.8
track_00747,Song Title 747,Drake,pop,single,62,228203,0,0.777,0.862,0,-10.52,1,0.022,0.101,0.799,156.8
track_00748,Song Title 748,The Weeknd,rock,album,66,193951,0,0.859,0.813,9,-7.84,1,0.071,0.0,0.437,84.5
track_00749,Song Title 749,Bad Bunny,r&b,album,63,234718,0,0.758,0.656,2,-7.5,1,0.184,0.29,0.773,142.9
track_00750,Song Title 750,Coldplay,dance/electronic,single,82,154310,0,0.936,0.905,5,-6.37,1,0.051,0.477,0.423,82.1
track_00751,Song Title 751,Olivia Rodrigo,rock,single,54,234012,0,0.647,0.674,6,-10.7,1,0.156,0.023,0.54,135.0
track_00752,Song Title 752,Billie Eilish,hip-hop,single,64,221388,1,0.878,0.623,1,-5.48,1,0.21,0.188,0.455,166.5
track_00753,Song Title 753,Drake,r&b,single,61,185825,0,0.726,0.711,5,-4.98,1,0.008,0.221,0.589,114.7
track_00754,Song Title 754,Coldplay,r&b,album,82,224494,0,0.712,0.764,11,-6.83,0,0.008,0.127,0.721,113.6
track_00755,Song Title 755,Billie Eilish,rock,single,80,179144,0,0.844,0.807,4,-4.81,0,0.052,0.19,0.474,135.3
track_00756,Song Title 756,Ariana Grande,rock,album,79,248678,0,0.848,0.582,5,-15.13,1,0.071,0.307,0.503,111.8
track_00757,Song Title 757,Coldplay,dance/electronic,single,81,228446,0,0.91,0.472,0,-14.03,1,0.044,0.45,0.44,165.5
track_00758,Song Title 758,Harry Styles,pop,single,69,222727,0,0.817,0.923,9,-6.17,1,0.032,0.359,0.5,124.8
track_00759,Song Title 759,Doja Cat,rock,single,60,193816,1,0.855,0.835,6,-7.11,1,0.082,0.239,0.58,112.0
track_00760,Song Title 760,Bad Bunny,latin,album,55,237131,0,0.841,0.718,7,-9.49,0,0.0,0.394,0.609,106.5
track_00761,Song Title 761,Drake,rock,album,48,252129,1,0.95,0.501,6,-17.08,0,0.276,0.236,0.31,96.7
track_00762,Song Title 762,BTS,indie,album,63,266241,0,0.827,0.717,8,-7.76,1,0.021,0.425,0.315,104.3
track_00763,Song Title 763,Doja Cat,hip-hop,single,67,190914,0,0.789,0.648,0,-8.55,1,0.199,0.025,0.692,111.2
track_00764,Song Title 764,Dua Lipa,latin,single,77,238648,0,0.641,0.74,9,-4.96,0,0.009,0.199,0.539,107.8
track_00765,Song Title 765,Dua Lipa,latin,album,60,258840,0,0.669,0.62,8,-11.65,1,0.022,0.579,0.458,103.5
track_00766,Song Title 766,Drake,indie,album,55,201493,0,0.554,0.746,10,-9.81,0,0.021,0.518,0.836,172.5
track_00767,Song Title 767,Coldplay,indie,album,67,259190,0,0.738,0.716,10,-13.91,1,0.445,0.23,0.154,94.2
track_00768,Song Title 768,Billie Eilish,r&b,single,46,215560,0,0.413,0.684,2,-9.65,1,0.0,0.318,0.476,123.7
track_00769,Song Title 769,Bad Bunny,pop,single,84,174347,1,0.882,0.654,1,-7.73,0,0.082,0.181,0.452,134.8
track_00770,Song Title 770,Kendrick Lamar,hip-hop,album,57,185151,1,0.653,0.683,5,-10.3,0,0.163,0.2,0.66,135.8
track_00771,Song Title 771,Dua Lipa,dance/electronic,album,52,159480,1,0.669,0.558,10,-6.79,0,0.089,0.094,0.59,118.5
track_00772,Song Title 772,Bad Bunny,latin,single,73,208638,0,0.375,0.886,4,-6.34,1,0.036,0.22,0.496,114.0
track_00773,Song Title 773,Dua Lipa,dance/electronic,single,77,204393,0,0.848,0.794,3,-7.0,1,0.254,0.443,0.706,131.3
track_00774,Song Title 774,Ariana Grande,rock,album,52,216593,0,0.811,0.699,3,-11.54,0,0.179,0.055,0.241,126.7
track_00775,Song Title 775,Billie Eilish,rock,album,82,257659,0,0.746,0.849,7,-5.85,1,0.046,0.249,0.513,113.5
track_00776,Song Title 776,Ariana Grande,dance/electronic,album,60,209424,0,0.73,0.763,9,-11.75,0,0.068,0.279,0.528,81.0
track_00777,Song Title 777,Olivia Rodrigo,rock,album,66,200650,0,0.841,0.641,2,-8.36,0,0.274,0.204,0.748,108.3
track_00778,Song Title 778,Dua Lipa,pop,album,59,203017,0,0.25,0.645,0,-8.23,0,0.324,0.113,0.855,91.3
track_00779,Song Title 779,BTS,indie,album,75,145132,0,0.7,0.692,4,-6.21,0,0.048,0.223,0.736,103.3
track_00780,Song Title 780,BTS,rock,single,78,233921,1,0.876,0.878,7,-7.99,1,0.15,0.414,0.42,120.8
track_00781,Song Title 781,Ariana Grande,r&b,album,61,204722,0,0.456,0.655,2,-9.2,0,0.029,0.187,0.369,129.0
track_00782,Song Title 782,Harry Styles,rock,single,58,212811,0,0.479,0.768,1,-6.58,1,0.037,0.272,0.399,164.5
track_00783,Song Title 783,Doja Cat,hip-hop,album,77,202973,0,0.809,0.633,0,-8.98,1,0.014,0.019,0.32,106.6
track_00784,Song Title 784,BTS,pop,album,64,214458,1,0.561,0.624,3,-11.75,1,0.019,0.064,0.229,139.4
track_00785,Song Title 785,Dua Lipa,hip-hop,album,87,164088,0,0.801,0.543,10,-16.09,1,0.086,0.324,0.728,127.6
track_00786,Song Title 786,Drake,hip-hop,album,68,209962,0,0.526,0.469,1,-11.79,1,0.057,0.049,0.709,152.4
track_00787,Song Title 787,Ariana Grande,r&b,single,58,188858,1,0.742,0.701,7,-9.09,1,0.021,0.213,0.511,134.4
track_00788,Song Title 788,Olivia Rodrigo,pop,single,63,211222,1,0.629,0.732,10,-9.42,0,0.041,0.084,0.437,94.8
track_00789,Song Title 789,Kendrick Lamar,pop,album,69,174476,0,0.766,0.588,9,-9.06,1,0.037,0.139,0.656,76.9
track_00790,Song Title 790,Kendrick Lamar,pop,album,81,226749,0,0.542,0.828,11,-6.85,1,0.35,0.264,0.451,127.8
track_00791,Song Title 791,Taylor Swift,pop,single,89,210749,0,0.822,0.596,8,-13.11,1,0.154,0.001,0.427,106.8
track_00792,Song Title 792,Doja Cat,pop,album,61,164658,0,0.518,0.787,9,-11.27,1,0.039,0.193,0.441,95.5
track_00793,Song Title 793,Coldplay,r&b,album,52,243121,0,0.715,0.55,0,-13.46,1,0.196,0.313,0.73,88.3
track_00794,Song Title 794,Billie Eilish,rock,single,47,191998,1,0.601,0.644,1,-4.91,1,0.034,0.489,0.318,124.0
track_00795,Song Title 795,BTS,hip-hop,album,80,197448,0,0.904,0.881,5,-4.47,0,0.088,0.185,0.673,157.7
track_00796,Song Title 796,BTS,pop,album,97,237937,0,0.792,0.618,9,-9.73,0,0.272,0.154,0.574,109.8
track_00797,Song Title 797,Coldplay,latin,album,64,247568,0,0.649,0.581,11,-11.07,1,0.04,0.639,0.82,134.8
track_00798,Song Title 798,The Weeknd,rock,single,55,193694,0,0.954,0.579,6,-11.23,0,0.091,0.069,0.38,117.4
track_00799,Song Title 799,Olivia Rodrigo,rock,album,54,213901,0,0.584,0.531,1,-9.17,1,0.028,0.135,0.24,87.8
track_00800,Song Title 800,Ed Sheeran,hip-hop,album,63,233868,0,0.743,0.677,7,-10.14,1,0.025,0.078,0.553,138.4
track_00801,Song Title 801,Ariana Grande,r&b,single,51,254214,0,0.579,0.457,9,-11.54,1,0.068,0.156,0.282,92.6
track_00802,Song Title 802,Harry Styles,dance/electronic,album,57,213103,0,0.546,0.616,8,-10.85,1,0.31,0.267,0.265,120.5
track_00803,Song Title 803,Olivia Rodrigo,dance/electronic,single,65,226510,0,0.449,0.76,7,-3.97,1,0.048,0.363,0.75,111.5
track_00804,Song Title 804,Post Malone,rock,album,79,178011,0,0.968,0.633,8,-8.38,1,0.222,0.342,0.784,142.3
track_00805,Song Title 805,BTS,indie,single,79,157069,1,0.736,0.604,5,-7.84,0,0.197,0.248,0.482,93.5
track_00806,Song Title 806,Billie Eilish,indie,album,75,229421,0,0.579,0.73,10,-9.48,1,0.023,0.004,0.45,129.8
track_00807,Song Title 807,Taylor Swift,hip-hop,album,45,181757,0,0.723,0.908,6,-3.36,1,0.041,0.461,0.46,99.0
track_00808,Song Title 808,Kendrick Lamar,dance/electronic,album,57,177647,0,0.715,0.85,5,-7.02,1,0.082,0.304,0.671,107.2
track_00809,Song Title 809,BTS,rock,album,67,232449,0,0.917,0.471,6,-12.25,1,0.058,0.17,0.389,60.0
track_00810,Song Title 810,Taylor Swift,r&b,single,68,204839,0,0.441,0.795,2,-4.02,0,0.008,0.036,0.095,172.3
track_00811,Song Title 811,Dua Lipa,dance/electronic,single,74,217964,0,0.629,0.486,3,-14.31,1,0.405,0.079,0.312,133.8
track_00812,Song Title 812,Olivia Rodrigo,rock,album,69,165086,1,0.668,0.85,8,-6.0,1,0.112,0.333,0.323,100.8
track_00813,Song Title 813,Dua Lipa,rock,album,77,178112,0,0.854,0.939,2,-4.1,1,0.046,0.185,0.409,91.9
track_00814,Song Title 814,Ed Sheeran,pop,single,66,267071,0,0.376,0.77,1,-6.65,1,0.077,0.079,0.651,107.6
track_00815,Song Title 815,Drake,r&b,single,70,186969,0,0.799,0.722,11,-9.35,1,0.007,0.031,0.753,137.9
track_00816,Song Title 816,Post Malone,pop,album,76,202884,1,0.946,0.649,10,-5.44,1,0.055,0.094,0.33,72.7
track_00817,Song Title 817,Olivia Rodrigo,hip-hop,album,77,218307,0,0.431,0.755,6,-10.5,1,0.214,0.133,0.489,116.5
track_00818,Song Title 818,The Weeknd,pop,album,80,172551,0,0.921,0.935,5,-2.12,0,0.182,0.01,0.709,164.3
track_00819,Song Title 819,Ed Sheeran,latin,album,66,257347,0,0.967,0.652,2,-7.14,1,0.033,0.661,0.349,91.7
track_00820,Song Title 820,Bad Bunny,pop,album,62,210262,0,0.686,0.391,5,-9.95,0,0.061,0.119,0.738,122.0
track_00821,Song Title 821,The Weeknd,latin,album,88,201725,1,0.93,0.679,6,-12.31,0,0.096,0.27,0.296,175.1
track_00822,Song Title 822,Doja Cat,dance/electronic,album,62,247383,0,0.876,0.713,5,-10.33,1,0.033,0.011,0.489,135.8
track_00823,Song Title 823,Ariana Grande,indie,single,100,241912,0,0.8,0.965,0,-1.58,0,0.005,0.007,0.478,123.1
track_00824,Song Title 824,Billie Eilish,rock,album,61,278844,1,0.857,0.74,11,-11.91,1,0.056,0.049,0.623,132.7
track_00825,Song Title 825,Olivia Rodrigo,latin,album,56,194703,1,0.446,0.808,0,-10.28,0,0.074,0.202,0.281,110.0
track_00826,Song Title 826,Bad Bunny,r&b,album,78,286764,1,0.579,0.934,8,-6.04,1,0.0,0.229,0.702,152.5
track_00827,Song Title 827,Bad Bunny,pop,album,78,232614,0,0.844,0.656,5,-9.11,0,0.008,0.532,0.557,110.0
track_00828,Song Title 828,Ed Sheeran,latin,album,47,269164,0,0.497,0.661,11,-6.23,1,0.019,0.079,0.629,71.0
track_00829,Song Title 829,Coldplay,r&b,album,50,244503,0,0.593,0.666,1,-9.71,1,0.034,0.324,0.433,110.2
track_00830,Song Title 830,Doja Cat,indie,album,65,187530,0,0.617,0.529,10,-12.75,1,0.062,0.243,0.505,95.8
track_00831,Song Title 831,Drake,indie,album,100,180820,0,0.851,0.894,0,-5.07,1,0.028,0.015,0.65,113.0
track_00832,Song Title 832,Olivia Rodrigo,pop,album,81,146855,0,0.886,0.537,10,-10.47,0,0.026,0.396,0.639,113.5
track_00833,Song Title 833,Coldplay,hip-hop,album,67,139629,0,0.82,0.569,11,-10.01,0,0.163,0.075,0.493,149.9
track_00834,Song Title 834,Ed Sheeran,pop,single,28,188570,0,0.31,0.807,1,-7.44,1,0.013,0.417,0.313,137.4
track_00835,Song Title 835,Ariana Grande,dance/electronic,album,61,254345,0,0.731,0.327,7,-18.67,1,0.055,0.292,0.387,126.6
track_00836,Song Title 836,Kendrick Lamar,latin,single,70,192565,0,0.716,0.672,4,-11.09,0,0.244,0.342,0.639,119.9
track_00837,Song Title 837,BTS,rock,album,70,186325,1,0.969,0.757,6,-5.05,0,0.078,0.308,0.432,93.5
track_00838,Song Title 838,BTS,hip-hop,album,61,234487,0,0.783,0.829,6,-6.36,1,0.101,0.326,0.258,65.5
track_00839,Song Title 839,Drake,pop,album,79,179846,0,0.801,0.914,1,-6.02,1,0.045,0.021,0.615,122.8
track_00840,Song Title 840,Ariana Grande,r&b,album,49,274419,0,0.716,0.195,3,-14.64,1,0.002,0.091,0.587,139.9
track_00841,Song Title 841,Harry Styles,hip-hop,single,86,200841,0,0.891,0.508,1,-14.13,0,0.083,0.539,0.42,117.3
track_00842,Song Title 842,Drake,latin,single,93,242574,0,0.808,0.785,6,-7.89,1,0.08,0.068,0.229,106.6
track_00843,Song Title 843,Olivia Rodrigo,hip-hop,single,75,202997,0,0.72,0.6,4,-10.12,0,0.009,0.184,0.896,131.6
track_00844,Song Title 844,Olivia Rodrigo,latin,album,74,210860,0,0.826,0.657,0,-10.36,1,0.05,0.013,0.514,117.9
track_00845,Song Title 845,Taylor Swift,pop,album,65,249448,0,0.76,0.718,1,-8.3,1,0.198,0.007,0.575,162.1
track_00846,Song Title 846,Coldplay,latin,album,75,218027,0,0.947,0.615,5,-10.53,1,0.018,0.006,0.477,150.8
track_00847,Song Title 847,Harry Styles,hip-hop,album,85,262282,0,0.827,0.244,3,-18.89,1,0.049,0.009,0.335,144.0
track_00848,Song Title 848,BTS,r&b,album,82,182585,1,0.67,0.828,6,-6.39,0,0.049,0.104,0.581,138.9
track_00849,Song Title 849,Bad Bunny,indie,album,69,164533,1,0.829,0.483,1,-14.92,1,0.133,0.23,0.259,87.7
track_00850,Song Title 850,Coldplay,hip-hop,album,74,148773,0,0.624,0.391,11,-13.42,1,0.139,0.003,0.567,136.6
track_00851,Song Title 851,Post Malone,latin,album,78,253923,0,0.686,0.863,1,-3.45,0,0.114,0.167,0.814,129.4
